library,primary_school,secondary_school,college,atm,supermarket,panchayat_office,post_office,hospital,bus_stop,common_service_center,developed
0,0,1,0,1,1,1,0,0,1,0,0
1,0,1,0,0,1,0,0,1,0,0,0
1,0,1,1,1,0,0,0,1,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1
0,0,1,0,1,1,1,0,1,1,0,0
0,0,0,1,0,1,0,0,0,0,1,0
0,0,1,0,0,1,0,1,0,1,0,0
1,1,1,1,0,0,1,1,1,0,1,0
1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,0,1,0,1,0,1,0,0,0
0,0,0,0,0,1,1,0,1,0,1,0
0,1,1,1,0,0,1,1,1,0,1,0
0,0,0,1,1,0,0,0,1,1,1,0
1,1,1,1,0,1,0,1,1,1,0,0
1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1
1,0,0,1,0,0,0,1,1,0,0,0
1,0,1,1,1,0,0,0,1,0,0,0
1,1,1,0,1,1,1,1,1,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1
1,0,1,1,0,1,1,1,0,1,1,0
1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1
0,1,0,0,1,0,1,1,0,0,0,0
1,0,1,0,0,1,1,0,1,1,1,0
1,0,1,1,0,1,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1
1,0,1,1,1,1,0,0,0,0,0,0
0,1,0,0,0,0,1,0,1,1,0,0
1,1,1,1,1,1,1,1,1,1,1,1
1,0,1,0,1,1,1,1,1,1,1,0
0,0,1,1,0,0,0,1,1,0,0,0
0,0,0,0,1,1,0,0,1,0,1,0
0,1,0,0,0,1,1,1,1,0,1,0
1,1,1,1,0,0,0,0,1,0,1,0
1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,0,0,0,0,1,0
1,1,0,1,0,0,0,1,0,1,0,0
0,0,0,1,0,0,0,0,1,1,1,0
0,0,0,0,1,0,1,1,1,1,1,0
1,1,1,1,1,1,1,1,1,1,1,1
0,1,0,0,1,1,0,1,1,0,0,0
0,1,0,1,0,1,1,0,1,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1
0,1,1,1,1,0,1,1,1,1,0,0
1,1,1,1,1,1,1,1,1,1,1,1
0,1,1,1,0,0,1,0,0,0,1,0
0,0,1,1,0,1,1,0,1,0,1,0
1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1
0,0,1,1,1,1,1,0,1,1,1,0
1,0,0,0,0,0,0,1,1,0,1,0
0,1,1,0,1,0,1,1,1,0,1,0
0,1,0,1,0,1,0,1,1,1,0,0
1,1,0,0,0,1,1,0,0,1,1,0
0,0,1,0,1,1,0,0,1,0,1,0
0,1,0,1,1,0,1,1,1,1,1,0
0,0,0,0,0,0,0,1,1,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1
1,0,1,1,0,1,1,1,1,1,0,0
1,1,0,0,0,1,1,0,1,1,1,0
0,0,0,1,1,1,1,0,0,1,0,0
1,1,1,1,1,1,1,1,1,1,1,1
0,0,1,0,0,0,1,0,1,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1
0,1,1,0,1,1,1,0,0,1,0,0
1,1,1,0,1,1,1,0,0,0,0,0
1,1,0,1,0,0,0,0,0,0,1,0
1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,0,0,1,1,0,1,1,1,0
1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1
1,0,0,1,0,1,1,1,1,0,0,0
1,0,1,1,0,1,1,1,1,0,0,0
0,1,1,1,1,1,1,0,1,0,1,0
1,0,1,1,0,1,0,1,1,1,1,0
1,0,0,1,1,1,1,0,0,0,1,0
1,1,0,1,0,0,1,0,1,1,0,0
1,1,1,1,1,1,1,1,1,1,1,1
0,1,1,0,0,1,0,0,0,0,0,0
0,0,1,1,0,1,0,1,1,1,1,0
1,1,1,0,0,1,1,1,1,1,0,0
0,1,1,1,0,0,0,1,1,1,0,0
1,1,1,1,1,1,1,1,1,1,1,1
0,1,1,0,1,0,0,0,1,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1
0,1,1,0,1,0,0,1,0,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1
1,1,0,1,0,0,1,0,0,0,0,0
1,1,0,0,1,0,0,1,0,0,0,0
1,1,0,1,1,1,0,1,1,1,1,0
0,0,1,1,0,0,0,1,1,0,0,0
0,0,1,0,0,1,0,1,0,0,1,0
0,0,0,0,0,0,1,0,0,1,1,0
0,1,1,1,0,1,0,0,0,0,1,0
1,1,1,1,1,1,1,1,1,1,1,1
1,0,1,1,1,1,0,0,1,1,0,0
0,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,1,0,0,0,0,1,0,0
1,1,1,1,1,1,1,1,1,1,1,1
1,0,1,1,0,1,0,0,0,1,1,0
1,0,0,1,0,1,0,1,0,1,1,0
1,1,1,1,1,1,0,0,0,0,1,0
1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1
0,0,1,0,0,1,0,0,1,1,1,0
1,1,0,0,1,0,1,1,0,1,1,0
1,1,0,0,0,0,0,0,1,1,0,0
1,0,1,0,1,0,0,1,1,1,1,0
0,1,0,0,1,1,1,0,1,1,0,0
1,1,1,1,1,1,1,1,1,1,1,1
1,0,1,0,1,0,0,0,1,1,0,0
1,1,0,1,1,1,1,0,0,1,0,0
1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1
0,1,0,1,1,0,0,0,0,1,1,0
1,1,1,1,0,1,1,0,0,0,1,0
1,1,1,1,0,1,1,0,0,0,0,0
1,1,0,1,1,0,0,0,1,0,0,0
1,0,0,1,0,0,1,0,1,1,1,0
0,0,1,1,0,1,0,0,0,0,0,0
1,1,0,0,1,1,1,1,1,1,1,0
0,0,0,1,0,0,0,1,0,0,1,0
0,1,0,0,0,0,1,0,1,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1
0,1,1,1,0,1,0,0,1,0,1,0
1,1,1,1,1,1,1,1,1,1,1,1
0,0,1,1,1,1,0,0,1,1,0,0
1,1,0,0,0,0,1,0,0,1,0,0
1,1,1,1,1,1,1,1,1,1,1,1
0,1,0,0,1,0,0,0,1,0,1,0
1,0,1,1,0,0,1,0,0,0,0,0
0,0,0,1,1,1,1,0,0,0,0,0
1,0,0,0,1,1,1,0,0,1,0,0
0,1,0,0,1,0,0,0,1,0,0,0
0,0,1,1,1,1,1,1,0,1,0,0
0,1,1,1,0,1,1,1,0,1,1,0
1,1,1,0,1,0,1,0,1,1,0,0
0,0,1,0,1,1,0,0,0,1,0,0
0,0,1,1,1,0,1,0,0,1,0,0
1,1,1,1,1,1,1,1,1,1,1,1
1,0,1,0,1,0,0,1,1,0,0,0
1,1,1,0,1,0,0,0,1,1,1,0
1,1,1,1,1,1,1,1,1,1,1,1
0,1,1,0,0,1,0,0,1,0,0,0
0,1,0,1,0,1,0,1,0,0,0,0
1,1,0,1,0,0,1,0,0,1,0,0
1,1,1,1,1,1,1,1,1,1,1,1
0,1,0,0,1,1,0,0,0,0,0,0
1,0,1,0,0,1,0,0,0,0,0,0
1,1,0,1,0,0,0,0,0,0,0,0
1,1,1,1,0,0,1,1,0,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,0,1,1,1,0,0,1,0
0,1,1,0,0,1,1,1,0,1,1,0
1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1
0,1,1,0,0,0,0,1,1,0,1,0
1,1,1,1,1,1,1,1,1,1,1,1
1,0,0,1,0,1,1,1,0,1,0,0
1,1,0,0,0,1,1,0,0,0,0,0
1,0,1,0,0,0,1,1,1,1,0,0
1,1,1,1,0,0,1,1,1,1,0,0
0,0,0,1,0,1,0,0,0,1,0,0
0,0,1,0,0,0,1,1,0,1,0,0
1,0,0,1,0,1,1,1,0,1,1,0
1,0,1,0,1,0,0,1,1,1,0,0
0,0,1,0,1,1,1,0,1,0,0,0
0,0,1,0,1,1,1,0,0,1,0,0
1,1,1,1,1,1,1,1,1,1,1,1
0,0,0,1,0,1,1,0,0,1,1,0
1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,0,1,1,0,1,0
1,1,1,1,0,0,1,1,1,0,0,0
0,1,0,1,1,0,0,1,1,1,0,0
0,1,0,0,1,1,0,1,1,0,1,0
1,1,1,1,1,1,1,1,1,1,1,1
1,1,0,0,0,1,0,0,0,1,0,0
1,1,1,0,1,1,0,0,0,1,0,0
1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1
1,0,0,0,1,1,0,0,1,0,1,0
1,0,0,0,1,1,1,0,1,0,0,0
0,0,1,1,0,1,0,1,0,1,0,0
0,0,0,0,0,0,1,1,0,1,1,0
1,1,1,1,1,1,1,1,1,1,1,1
1,0,0,0,0,1,1,0,0,0,0,0
1,1,0,0,0,0,1,0,1,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,0,0,0,1,0,0,0,0
0,1,1,0,0,0,1,0,1,0,1,0
1,1,1,1,1,1,1,1,1,1,1,1
0,1,0,1,1,1,1,0,0,0,0,0
0,0,1,0,0,0,1,1,1,1,0,0
1,1,1,1,1,1,1,1,1,1,1,1
0,0,1,1,1,1,0,0,1,0,0,0
1,0,0,0,0,1,1,0,1,1,0,0
1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1
0,0,0,0,0,1,0,1,0,1,0,0
1,0,1,0,1,1,1,1,0,0,0,0
0,0,0,1,1,0,0,0,1,1,0,0
1,0,1,1,0,1,0,0,0,0,1,0
0,0,1,0,0,0,1,1,1,1,1,0
0,0,0,1,0,0,1,0,1,0,1,0
1,0,0,1,0,1,0,1,1,0,0,0
1,0,0,0,0,1,1,0,0,0,0,0
1,0,0,1,0,0,0,0,0,1,0,0
1,1,1,0,0,1,1,1,0,1,1,0
1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1
0,0,1,0,1,1,1,0,0,0,1,0
1,1,0,0,1,1,0,0,0,0,1,0
1,1,1,1,0,1,1,0,1,1,0,0
1,0,0,0,0,1,1,0,0,0,1,0
0,0,0,1,1,1,0,1,1,1,0,0
1,1,1,1,1,1,1,1,1,1,1,1
0,1,1,0,0,1,0,1,1,1,1,0
1,1,1,1,1,1,1,1,1,1,1,1
1,1,0,1,0,1,0,1,0,0,0,0
1,1,1,1,1,0,0,1,0,1,1,0
1,1,0,0,1,1,1,0,0,1,1,0
0,0,0,1,1,0,0,1,0,1,0,0
1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1
1,0,0,0,1,1,1,1,0,1,0,0
1,1,1,1,1,1,1,1,1,1,1,1
0,0,1,0,1,1,1,1,1,0,0,0
0,1,1,1,0,0,1,0,0,1,0,0
0,1,0,0,0,0,0,1,0,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1
1,1,0,1,1,1,0,1,1,1,1,0
0,0,0,1,1,0,0,1,1,1,1,0
1,1,1,1,1,1,0,0,1,0,1,0
1,0,0,0,1,1,0,0,1,0,1,0
0,0,0,1,1,1,0,0,0,1,1,0
1,1,1,1,1,1,1,1,1,1,1,1
0,1,1,0,0,1,0,1,1,0,0,0
1,1,1,1,0,1,1,1,0,1,0,0
1,1,0,1,1,0,1,0,1,0,1,0
1,1,1,1,0,0,1,0,1,1,0,0
1,1,1,0,1,0,1,0,0,1,0,0
1,1,1,1,1,1,1,1,1,1,1,1
0,1,0,0,1,1,1,1,0,1,0,0
0,1,0,1,0,1,0,1,1,1,1,0
1,1,0,1,1,1,1,1,1,0,1,0
1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1
1,0,0,0,1,0,1,0,1,0,1,0
1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1
0,1,1,1,1,0,0,0,0,1,1,0
1,1,1,1,1,1,1,1,1,1,1,1
1,0,0,0,0,1,1,1,1,0,0,0
1,1,0,1,1,0,0,1,0,1,1,0
1,0,1,0,1,0,0,1,1,1,0,0
0,1,0,0,0,1,1,0,0,1,1,0
0,1,0,1,0,0,0,0,0,1,0,0
1,1,1,0,1,0,1,0,1,1,0,0
0,0,0,0,1,0,0,1,1,0,0,0
1,0,1,1,0,1,0,1,1,1,1,0
0,1,0,1,0,1,1,0,0,1,1,0
0,0,1,1,0,0,1,0,1,0,1,0
1,1,0,1,1,0,1,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1
0,0,1,1,1,0,0,1,1,0,0,0
1,1,1,0,0,0,1,0,0,0,1,0
1,1,0,1,1,0,1,0,0,1,1,0
1,1,0,1,0,0,1,1,0,1,1,0
1,0,1,1,1,0,0,0,0,1,1,0
0,0,0,1,0,0,0,0,0,1,0,0
1,1,1,1,1,1,1,1,1,1,1,1
0,0,0,1,0,1,0,0,1,0,1,0
0,1,1,0,1,0,0,1,0,0,1,0
0,0,0,1,1,1,1,1,0,1,1,0
0,1,1,0,0,0,0,1,1,1,1,0
0,1,0,1,1,1,1,1,0,0,1,0
1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1
0,1,1,1,0,0,1,0,1,1,0,0
1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,0,1,1,0,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1
0,0,0,1,1,1,1,0,1,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1
0,0,0,0,1,0,0,0,0,0,1,0
0,0,1,1,1,0,1,1,1,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1
0,1,0,0,0,1,1,0,0,0,1,0
1,1,0,0,1,1,1,1,1,0,1,0
1,1,1,1,1,1,1,1,1,1,1,1
0,0,1,0,1,0,0,1,1,1,1,0
1,1,1,1,1,1,1,1,1,1,1,1
1,0,1,0,1,1,1,0,1,1,0,0
1,0,1,0,1,0,1,0,0,1,0,0
1,0,0,0,1,0,0,1,1,0,0,0
1,0,0,0,1,0,1,0,1,1,0,0
1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1
1,0,1,0,0,0,1,1,1,0,1,0
1,1,1,1,1,1,1,1,1,1,1,1
1,0,0,0,1,1,0,1,0,0,0,0
0,0,0,0,1,0,1,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1
1,1,0,1,0,1,1,0,0,0,1,0
0,1,0,1,0,0,1,1,1,0,0,0
1,0,0,1,1,0,0,1,1,1,0,0
0,1,0,0,0,1,1,0,1,1,0,0
1,0,1,0,0,1,0,0,1,1,0,0
1,1,1,1,1,1,1,1,1,1,1,1
1,1,0,0,0,0,1,1,1,1,0,0
1,0,1,1,0,1,0,1,1,1,0,0
0,1,1,0,0,1,1,1,0,1,1,0
0,0,1,0,0,0,0,1,1,0,1,0
1,1,1,1,0,0,1,1,0,1,1,0
0,0,0,1,1,0,1,1,1,0,1,0
0,1,0,1,0,0,0,0,0,1,1,0
0,0,1,1,0,0,0,1,1,0,0,0
0,0,0,1,1,0,1,0,1,0,1,0
0,0,0,1,0,1,0,1,0,0,1,0
0,1,0,0,1,1,1,1,0,0,0,0
0,1,0,1,0,1,1,1,0,1,1,0
1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1
1,0,1,1,1,0,0,1,1,1,1,0
0,0,1,0,1,0,1,1,0,1,1,0
0,0,0,0,1,1,1,1,0,1,1,0
1,1,1,1,1,1,1,1,1,1,1,1
1,0,1,0,1,1,0,1,1,0,1,0
1,0,1,1,1,0,1,0,0,1,1,0
1,1,1,1,1,1,1,1,1,1,1,1
0,0,0,1,0,1,0,1,0,1,0,0
0,0,1,1,0,0,0,1,1,0,1,0
1,1,1,1,1,1,1,1,1,1,1,1
0,1,0,0,0,1,0,1,0,1,1,0
1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1
0,0,0,0,1,0,0,0,1,0,1,0
1,1,0,0,1,0,1,0,1,1,1,0
0,0,0,1,1,1,0,1,1,1,0,0
0,1,0,1,0,0,1,0,1,1,1,0
0,0,0,0,0,1,0,0,1,1,0,0
0,0,1,0,1,0,1,1,1,1,0,0
0,1,1,0,0,1,1,1,1,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1
0,0,0,1,1,0,1,1,0,1,1,0
0,0,0,0,0,1,0,0,1,0,0,0
0,1,1,1,0,1,1,0,1,1,1,0
1,1,1,1,1,1,1,1,1,1,1,1
0,1,1,0,0,1,0,1,0,1,0,0
1,1,1,1,0,0,0,0,1,0,0,0
0,1,1,1,1,0,1,1,1,1,1,0
1,1,0,0,1,1,1,0,1,0,0,0
0,0,1,1,0,0,0,1,1,1,1,0
0,1,0,0,0,1,0,1,1,1,1,0
1,0,1,0,1,1,0,0,1,1,1,0
0,1,1,0,0,1,0,0,1,0,0,0
1,1,1,1,1,1,0,0,1,0,1,0
1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1
0,1,1,1,1,0,0,0,1,1,0,0
1,0,0,0,1,1,0,0,1,0,1,0
1,1,0,1,0,0,0,0,1,0,0,0
0,1,1,1,1,1,1,1,0,0,0,0
0,0,0,1,0,1,1,1,1,0,0,0
1,1,1,1,1,1,0,1,0,1,0,0
0,1,0,1,1,0,1,0,0,0,0,0
0,1,0,0,0,0,1,0,0,1,1,0
0,0,0,0,1,0,1,1,1,0,1,0
1,1,0,1,1,1,1,1,0,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1
0,0,1,1,1,0,0,0,0,1,0,0
1,1,0,1,0,1,0,0,1,0,1,0
1,1,1,1,1,1,1,1,1,1,1,1
1,0,1,0,0,0,1,0,1,1,0,0
0,1,1,1,1,1,1,0,1,1,0,0
0,1,0,1,1,0,1,1,0,1,1,0
0,1,1,1,0,1,0,0,1,1,0,0
1,1,0,1,1,0,1,1,0,1,0,0
1,1,1,1,1,1,1,1,1,1,1,1
0,0,1,0,1,1,0,1,1,0,1,0
0,1,1,1,1,1,0,0,1,0,1,0
1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1
1,0,1,1,1,1,1,1,1,1,1,0
0,1,0,0,0,1,1,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1
0,1,0,1,1,0,1,0,1,1,1,0
1,0,1,0,0,0,1,0,0,0,1,0
0,0,1,1,1,0,0,0,0,1,0,0
0,1,1,1,0,0,0,0,0,0,0,0
0,0,1,0,0,1,0,0,0,1,1,0
0,1,0,0,1,1,0,0,0,0,1,0
1,1,1,1,1,1,1,1,1,1,1,1
1,0,1,0,0,0,1,0,1,0,0,0
0,1,0,1,0,0,1,1,1,1,0,0
1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,0,0,0,1,0,0,0
1,1,1,1,1,0,1,1,0,0,1,0
0,1,1,1,0,0,0,0,0,1,0,0
1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1
0,1,0,0,1,1,1,1,1,1,0,0
1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,0,1,1,1,0,1,1,0,0
1,1,1,1,1,1,1,1,1,1,1,1
0,0,1,0,0,1,0,1,1,0,1,0
1,1,1,1,1,1,1,1,1,1,1,1
1,0,0,0,0,0,0,0,0,1,1,0
0,0,1,1,1,0,1,0,0,0,1,0
0,1,0,0,0,0,1,0,0,1,1,0
0,1,0,0,0,0,1,1,1,0,1,0
1,1,0,0,0,0,0,0,1,0,0,0
0,0,1,1,1,0,1,0,1,0,1,0
0,0,0,0,0,1,1,0,1,1,1,0
1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1
0,0,1,0,0,1,1,1,1,1,0,0
1,0,0,0,0,1,0,0,0,1,0,0
1,1,1,0,0,1,0,1,1,1,0,0
0,1,0,1,0,1,1,0,0,0,1,0
1,0,1,0,0,1,0,0,1,1,1,0
1,1,0,1,1,1,1,0,0,0,0,0
1,0,0,0,0,0,1,1,1,0,0,0
0,1,0,1,0,0,1,1,0,0,1,0
1,1,1,1,1,1,1,1,1,1,1,1
0,1,1,1,1,0,0,1,1,0,1,0
1,1,1,0,0,0,1,0,1,0,0,0
1,0,1,0,0,0,1,1,0,0,1,0
1,1,0,0,1,1,1,1,1,1,0,0
0,0,0,0,0,1,0,1,1,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1
0,0,1,1,1,0,0,0,1,0,1,0
0,0,1,1,1,0,1,0,1,1,0,0
1,1,0,0,1,1,1,1,0,0,0,0
1,0,1,1,1,0,1,0,0,1,0,0
1,1,1,1,1,1,1,1,1,1,1,1
1,0,1,1,1,1,0,1,1,0,1,0
0,0,0,1,0,1,0,1,0,0,0,0
1,0,0,1,1,0,0,0,0,0,1,0
1,1,1,1,1,1,1,1,1,1,1,1
1,1,0,0,0,1,1,0,0,1,0,0
0,1,1,1,0,0,0,0,1,1,0,0
1,0,1,1,1,0,0,1,1,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1
0,1,0,0,1,1,0,1,0,1,1,0
1,1,1,1,1,1,1,1,1,1,1,1
1,1,0,0,0,1,1,0,1,0,1,0
0,0,1,1,1,1,0,0,1,1,1,0
0,1,0,0,1,0,1,1,1,1,1,0
1,1,1,1,1,1,1,1,1,1,0,0
1,0,0,1,0,0,1,1,1,0,0,0
0,1,0,1,0,1,1,1,1,1,0,0
1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,0,0,0,1,0,1,0
1,1,1,1,1,1,1,1,1,1,1,1
0,0,1,0,0,1,1,0,1,1,0,0
1,0,1,0,0,0,0,1,1,0,1,0
0,1,1,1,1,1,1,0,0,0,0,0
1,0,0,0,0,0,0,1,0,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1
0,0,1,1,0,0,0,0,0,0,0,0
0,0,0,1,0,1,0,0,0,1,0,0
1,0,1,0,1,1,1,0,0,1,1,0
1,1,0,1,0,0,0,1,1,1,0,0
1,0,0,0,0,1,1,1,1,0,1,0
1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1
0,0,1,1,0,1,0,0,0,0,1,0
1,1,0,0,1,1,1,0,0,1,0,0
1,1,1,1,1,1,1,1,0,1,0,0
1,1,1,0,1,1,0,1,1,0,0,0
1,0,1,0,0,0,0,1,0,1,0,0
0,0,0,0,0,1,1,0,1,0,0,0
1,1,1,1,1,1,0,1,1,0,1,0
1,0,1,1,0,1,0,0,0,0,0,0
1,0,0,0,0,0,0,0,1,1,1,0
0,1,0,1,0,1,0,1,0,1,0,0
0,1,1,0,1,0,1,0,0,0,0,0
1,0,0,0,1,1,0,1,1,1,1,0
0,0,1,1,0,0,1,1,1,0,0,0
0,0,0,0,1,0,0,1,1,1,1,0
0,0,1,0,1,0,0,0,1,1,1,0
1,1,0,0,0,0,1,1,0,0,0,0
0,0,1,0,0,0,0,1,1,1,0,0
1,1,1,0,1,1,1,0,1,0,1,0
1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1
0,0,1,0,1,0,1,1,0,1,1,0
1,0,1,0,0,0,0,1,0,1,1,0
1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1
0,1,1,0,0,0,0,0,1,0,1,0
0,1,1,0,0,1,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,0,0,1,0,1,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1
1,1,0,1,0,1,1,0,0,1,1,0
1,1,0,0,0,1,0,1,0,0,0,0
0,1,0,1,0,0,0,0,1,0,0,0
1,1,1,0,1,0,1,1,0,0,1,0
0,1,1,1,1,0,1,0,1,0,1,0
1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1
0,0,0,1,0,1,0,1,0,0,0,0
1,0,0,0,0,1,0,1,1,1,1,0
0,1,0,1,0,0,0,1,1,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1
0,0,0,1,1,0,1,1,0,0,0,0
0,0,1,1,1,0,0,0,1,0,0,0
1,0,0,0,0,0,0,0,0,1,0,0
1,1,1,1,1,1,1,1,1,1,1,1
1,1,0,0,0,1,1,1,0,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1
1,1,0,0,1,1,0,1,1,0,0,0
0,1,0,0,0,1,0,1,0,1,1,0
0,0,1,1,1,0,1,0,0,0,1,0
1,1,0,1,0,1,1,0,0,1,1,0
1,1,1,1,1,1,1,1,1,1,1,1
1,0,0,0,0,0,0,0,1,1,0,0
1,0,1,0,1,0,0,0,0,1,1,0
0,0,0,1,0,1,0,0,0,1,1,0
1,0,0,0,0,0,0,0,1,0,0,0
0,1,1,1,1,0,1,0,1,0,1,0
1,1,1,1,1,1,1,1,1,1,1,1
1,0,0,0,0,1,0,1,0,0,0,0
0,0,1,0,1,1,1,1,1,1,1,0
1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,0,1,1,1,1,0,1,0,0
0,0,1,0,0,1,1,1,0,1,1,0
1,1,1,1,0,0,0,1,0,1,0,0
1,1,0,1,0,1,1,0,0,0,1,0
1,0,1,0,1,1,0,0,0,1,1,0
1,1,1,0,1,0,1,1,1,1,1,0
1,1,1,1,1,1,1,1,1,1,1,1
0,0,0,1,0,0,0,0,1,0,1,0
1,0,0,1,0,0,0,1,1,0,1,0
0,0,1,0,1,1,0,1,0,1,1,0
1,0,0,0,1,1,1,1,1,1,0,0
1,1,1,1,1,1,1,1,1,1,1,1
0,0,0,1,0,0,0,1,1,1,1,0
1,1,0,0,0,0,1,1,0,0,0,0
1,0,1,0,0,1,1,1,1,1,1,0
0,0,1,0,1,1,0,1,0,0,0,0
0,0,0,0,0,1,1,1,0,0,1,0
1,1,0,0,0,0,1,1,1,1,0,0
1,0,1,0,0,1,1,1,1,0,1,0
0,0,0,0,0,1,1,1,0,1,1,0
1,1,1,1,1,1,1,1,1,1,1,1
1,0,1,0,0,1,1,1,0,1,1,0
1,1,1,0,1,0,1,0,1,1,0,0
0,1,1,1,1,0,0,0,0,1,1,0
0,1,1,1,1,1,0,0,1,1,1,0
